Year,Trip Number,Effort Number,ADFG Number,Vessel Name,Groundline Diameter Inches,Pot Spacing Feet,Date Left Port,Sell Date,Trip Target Species Code,Trip Target Species,Groundfish Stat Area,Groundfish Management Area Code,Number of Pots,Average Depth Fathoms,Species,Species Code,Disposition,Disposition Code,Numbers,Pounds
2002,4003,4,35564,NAVIGATOR,0.75,150,,2002-09-18 00:00:00,710,Sablefish,315502,SSEI,23,246,Sablefish,710,Retained,01,,1200
2002,4003,5,35564,NAVIGATOR,0.75,150,,2002-09-18 00:00:00,710,Sablefish,315502,SSEI,23,265,Sablefish,710,Retained,01,,500
2002,4004,1,35564,NAVIGATOR,0.75,150,,2002-09-19 00:00:00,710,Sablefish,315502,SSEI,25,270,Sablefish,710,Retained,01,,800
2002,4004,2,35564,NAVIGATOR,0.75,150,,2002-09-19 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,400
2002,4004,3,35564,NAVIGATOR,0.75,150,,2002-09-19 00:00:00,710,Sablefish,315502,SSEI,25,235,Sablefish,710,Retained,01,,200
2002,4004,4,35564,NAVIGATOR,0.75,150,,2002-09-19 00:00:00,710,Sablefish,315502,SSEI,23,238,Sablefish,710,Retained,01,,600
2002,4005,1,36488,ALASKAN ROSE,0.75,300,,2002-09-24 00:00:00,710,Sablefish,315531,SSEI,25,300,Sablefish,710,Retained,01,,2200
2002,4005,2,36488,ALASKAN ROSE,0.75,300,,2002-09-24 00:00:00,710,Sablefish,315531,SSEI,24,280,Sablefish,710,Retained,01,,2250
2002,4005,3,36488,ALASKAN ROSE,0.75,300,,2002-09-24 00:00:00,710,Sablefish,315502,SSEI,24,260,Sablefish,710,Retained,01,,1700
2002,4005,4,36488,ALASKAN ROSE,0.75,300,,2002-09-24 00:00:00,710,Sablefish,315502,SSEI,24,220,Sablefish,710,Retained,01,,2200
2002,4005,5,36488,ALASKAN ROSE,0.75,300,,2002-09-24 00:00:00,710,Sablefish,315502,SSEI,24,270,Sablefish,710,Retained,01,,1100
2002,4005,6,36488,ALASKAN ROSE,0.75,300,,2002-09-24 00:00:00,710,Sablefish,315531,SSEI,24,300,Sablefish,710,Retained,01,,2000
2002,4005,7,36488,ALASKAN ROSE,0.75,300,,2002-09-24 00:00:00,710,Sablefish,315531,SSEI,24,280,Sablefish,710,Retained,01,,2900
2002,4005,8,36488,ALASKAN ROSE,0.75,300,,2002-09-24 00:00:00,710,Sablefish,315502,SSEI,25,260,Sablefish,710,Retained,01,,2300
2002,4005,9,36488,ALASKAN ROSE,0.75,300,,2002-09-24 00:00:00,710,Sablefish,315502,SSEI,25,220,Sablefish,710,Retained,01,,2200
2002,4005,10,36488,ALASKAN ROSE,0.75,300,,2002-09-24 00:00:00,710,Sablefish,315502,SSEI,24,250,Sablefish,710,Retained,01,,1000
2002,4006,1,36488,ALASKAN ROSE,0.75,300,,2002-09-26 00:00:00,710,Sablefish,315502,SSEI,24,250,Sablefish,710,Retained,01,,1200
2002,4006,2,36488,ALASKAN ROSE,0.75,300,,2002-09-26 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,2500
2002,4006,3,36488,ALASKAN ROSE,0.75,300,,2002-09-26 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,2400
2002,4006,4,36488,ALASKAN ROSE,0.75,300,,2002-09-26 00:00:00,710,Sablefish,315531,SSEI,24,280,Sablefish,710,Retained,01,,1200
2002,4006,5,36488,ALASKAN ROSE,0.75,300,,2002-09-26 00:00:00,710,Sablefish,315531,SSEI,25,280,Sablefish,710,Retained,01,,2600
2002,4007,1,36488,ALASKAN ROSE,0.75,300,,2002-09-28 00:00:00,710,Sablefish,315531,SSEI,24,280,Sablefish,710,Retained,01,,1500
2002,4007,2,36488,ALASKAN ROSE,0.75,300,,2002-09-28 00:00:00,710,Sablefish,315531,SSEI,25,270,Sablefish,710,Retained,01,,2000
2002,4007,3,36488,ALASKAN ROSE,0.75,300,,2002-09-28 00:00:00,710,Sablefish,315502,SSEI,24,250,Sablefish,710,Retained,01,,1400
2002,4007,4,36488,ALASKAN ROSE,0.75,300,,2002-09-28 00:00:00,710,Sablefish,315502,SSEI,24,220,Sablefish,710,Retained,01,,3000
2002,4007,5,36488,ALASKAN ROSE,0.75,300,,2002-09-28 00:00:00,710,Sablefish,315502,SSEI,25,220,Sablefish,710,Retained,01,,2000
2002,4008,1,36488,ALASKAN ROSE,0.75,300,,2002-09-30 00:00:00,710,Sablefish,315531,SSEI,24,280,Sablefish,710,Retained,01,,2000
2002,4008,2,36488,ALASKAN ROSE,0.75,300,,2002-09-30 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,1500
2002,4008,3,36488,ALASKAN ROSE,0.75,300,,2002-09-30 00:00:00,710,Sablefish,315502,SSEI,24,250,Sablefish,710,Retained,01,,1000
2002,4008,4,36488,ALASKAN ROSE,0.75,300,,2002-09-30 00:00:00,710,Sablefish,315502,SSEI,24,240,Sablefish,710,Retained,01,,2000
2002,4008,5,36488,ALASKAN ROSE,0.75,300,,2002-09-30 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,2000
2002,4009,1,36488,ALASKAN ROSE,0.75,300,,2002-10-01 00:00:00,710,Sablefish,315531,SSEI,24,280,Sablefish,710,Retained,01,,1300
2002,4009,2,36488,ALASKAN ROSE,0.75,300,,2002-10-01 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,1300
2002,4009,3,36488,ALASKAN ROSE,0.75,300,,2002-10-01 00:00:00,710,Sablefish,315502,SSEI,24,220,Sablefish,710,Retained,01,,400
2002,4009,4,36488,ALASKAN ROSE,0.75,300,,2002-10-01 00:00:00,710,Sablefish,315502,SSEI,24,250,Sablefish,710,Retained,01,,1500
2002,4009,5,36488,ALASKAN ROSE,0.75,300,,2002-10-01 00:00:00,710,Sablefish,315502,SSEI,25,220,Sablefish,710,Retained,01,,1500
2002,4010,1,36488,ALASKAN ROSE,0.75,300,,2002-10-03 00:00:00,710,Sablefish,315531,SSEI,24,280,Sablefish,710,Retained,01,,1200
2002,4010,2,36488,ALASKAN ROSE,0.75,300,,2002-10-03 00:00:00,710,Sablefish,315502,SSEI,25,220,Sablefish,710,Retained,01,,2600
2002,4010,3,36488,ALASKAN ROSE,0.75,300,,2002-10-03 00:00:00,710,Sablefish,315502,SSEI,24,240,Sablefish,710,Retained,01,,1000
2002,4010,4,36488,ALASKAN ROSE,0.75,300,,2002-10-03 00:00:00,710,Sablefish,315502,SSEI,25,270,Sablefish,710,Retained,01,,2500
2002,4010,5,36488,ALASKAN ROSE,0.75,300,,2002-10-03 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,2000
2002,4011,1,36488,ALASKAN ROSE,0.75,300,,2002-10-04 00:00:00,710,Sablefish,315502,SSEI,24,240,Sablefish,710,Retained,01,,1100
2002,4011,2,36488,ALASKAN ROSE,0.75,300,,2002-10-04 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,1200
2002,4011,3,36488,ALASKAN ROSE,0.75,300,,2002-10-04 00:00:00,710,Sablefish,315502,SSEI,24,230,Sablefish,710,Retained,01,,1300
2002,4011,4,36488,ALASKAN ROSE,0.75,300,,2002-10-04 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,2000
2002,4011,5,36488,ALASKAN ROSE,0.75,300,,2002-10-04 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Released,02,,1500
2002,4012,1,36488,ALASKAN ROSE,0.75,300,,2002-10-04 00:00:00,710,Sablefish,315502,SSEI,24,250,Sablefish,710,Retained,01,,1400
2002,4012,2,36488,ALASKAN ROSE,0.75,300,,2002-10-04 00:00:00,710,Sablefish,315502,SSEI,25,225,Sablefish,710,Released (Quota Limit),03,,1500
2003,4001,1,35564,NAVIGATOR,0.75,150,2003-09-01 00:00:00,2003-09-07 00:00:00,710,Sablefish,315502,SSEI,18,200,Sablefish,710,Retained,01,,500
2003,4001,2,35564,NAVIGATOR,0.75,150,2003-09-01 00:00:00,2003-09-07 00:00:00,710,Sablefish,315502,SSEI,25,225,Sablefish,710,Retained,01,,1000
2003,4001,3,35564,NAVIGATOR,0.75,150,2003-09-01 00:00:00,2003-09-07 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,1800
2003,4001,4,35564,NAVIGATOR,0.75,150,2003-09-01 00:00:00,2003-09-07 00:00:00,710,Sablefish,315502,SSEI,25,245,Sablefish,710,Retained,01,,800
2003,4001,5,35564,NAVIGATOR,0.75,150,2003-09-01 00:00:00,2003-09-07 00:00:00,710,Sablefish,315502,SSEI,25,215,Sablefish,710,Retained,01,,800
2003,4001,6,35564,NAVIGATOR,0.75,150,2003-09-01 00:00:00,2003-09-07 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,700
2003,4001,7,35564,NAVIGATOR,0.75,150,2003-09-01 00:00:00,2003-09-07 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,1000
2003,4001,8,35564,NAVIGATOR,0.75,150,2003-09-01 00:00:00,2003-09-07 00:00:00,710,Sablefish,315502,SSEI,25,260,Sablefish,710,Retained,01,,500
2003,4001,9,35564,NAVIGATOR,0.75,150,2003-09-01 00:00:00,2003-09-07 00:00:00,710,Sablefish,315502,SSEI,25,260,Sablefish,710,Retained,01,,800
2003,4001,10,35564,NAVIGATOR,0.75,150,2003-09-01 00:00:00,2003-09-07 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,800
2003,4001,11,35564,NAVIGATOR,0.75,150,2003-09-01 00:00:00,2003-09-07 00:00:00,710,Sablefish,315502,SSEI,25,260,Sablefish,710,Retained,01,,800
2003,4001,12,35564,NAVIGATOR,0.75,150,2003-09-01 00:00:00,2003-09-07 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,1000
2003,4001,13,35564,NAVIGATOR,0.75,150,2003-09-01 00:00:00,2003-09-07 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,700
2003,4002,1,35564,NAVIGATOR,0.75,150,2003-09-06 00:00:00,2003-09-10 00:00:00,710,Sablefish,315502,SSEI,25,268,Sablefish,710,Retained,01,,2000
2003,4002,2,35564,NAVIGATOR,0.75,150,2003-09-06 00:00:00,2003-09-10 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,1500
2003,4002,3,35564,NAVIGATOR,0.75,150,2003-09-06 00:00:00,2003-09-10 00:00:00,710,Sablefish,315502,SSEI,25,245,Sablefish,710,Retained,01,,900
2003,4002,4,35564,NAVIGATOR,0.75,150,2003-09-06 00:00:00,2003-09-10 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,800
2003,4002,5,35564,NAVIGATOR,0.75,150,2003-09-06 00:00:00,2003-09-10 00:00:00,710,Sablefish,315502,SSEI,25,235,Sablefish,710,Retained,01,,1750
2003,4002,6,35564,NAVIGATOR,0.75,150,2003-09-06 00:00:00,2003-09-10 00:00:00,710,Sablefish,315502,SSEI,25,236,Sablefish,710,Retained,01,,600
2003,4002,7,35564,NAVIGATOR,0.75,150,2003-09-06 00:00:00,2003-09-10 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,1000
2003,4002,8,35564,NAVIGATOR,0.75,150,2003-09-06 00:00:00,2003-09-10 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,800
2003,4002,9,35564,NAVIGATOR,0.75,150,2003-09-06 00:00:00,2003-09-10 00:00:00,710,Sablefish,315502,SSEI,25,245,Sablefish,710,Retained,01,,800
2003,4002,10,35564,NAVIGATOR,0.75,150,2003-09-06 00:00:00,2003-09-10 00:00:00,710,Sablefish,315502,SSEI,25,260,Sablefish,710,Retained,01,,1200
2003,4003,1,35564,NAVIGATOR,0.75,150,2003-09-09 00:00:00,2003-09-12 00:00:00,710,Sablefish,315502,SSEI,25,235,Sablefish,710,Retained,01,,800
2003,4003,2,35564,NAVIGATOR,0.75,150,2003-09-09 00:00:00,2003-09-12 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,1000
2003,4003,3,35564,NAVIGATOR,0.75,150,2003-09-09 00:00:00,2003-09-12 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Released (Quota Limit),03,,1000
2003,4003,4,35564,NAVIGATOR,0.75,150,2003-09-09 00:00:00,2003-09-12 00:00:00,710,Sablefish,315502,SSEI,25,245,Sablefish,710,Released (Quota Limit),03,,800
2003,4004,1,36488,ALASKAN ROSE,0.75,300,,2003-09-22 00:00:00,710,Sablefish,315531,SSEI,25,290,Sablefish,710,Retained,01,,1500
2003,4004,2,36488,ALASKAN ROSE,0.75,300,,2003-09-22 00:00:00,710,Sablefish,315531,SSEI,25,300,Sablefish,710,Retained,01,,3000
2003,4004,3,36488,ALASKAN ROSE,0.75,300,,2003-09-22 00:00:00,710,Sablefish,315502,SSEI,25,220,Sablefish,710,Retained,01,,2700
2003,4005,1,36488,ALASKAN ROSE,0.75,300,,2003-09-23 00:00:00,710,Sablefish,315502,SSEI,25,220,Sablefish,710,Retained,01,,2400
2003,4005,2,36488,ALASKAN ROSE,0.75,300,,2003-09-23 00:00:00,710,Sablefish,315502,SSEI,25,260,Sablefish,710,Retained,01,,2600
2003,4005,3,36488,ALASKAN ROSE,0.75,300,,2003-09-23 00:00:00,710,Sablefish,315531,SSEI,25,290,Sablefish,710,Retained,01,,3000
2003,4005,4,36488,ALASKAN ROSE,0.75,300,,2003-09-23 00:00:00,710,Sablefish,315531,SSEI,25,290,Sablefish,710,Retained,01,,2000
2003,4005,5,36488,ALASKAN ROSE,0.75,300,,2003-09-23 00:00:00,710,Sablefish,315502,SSEI,25,260,Sablefish,710,Retained,01,,2000
2003,4005,6,36488,ALASKAN ROSE,0.75,300,,2003-09-23 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,1800
2003,4006,1,36488,ALASKAN ROSE,0.75,300,,2003-09-23 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,2000
2003,4006,2,36488,ALASKAN ROSE,0.75,300,,2003-09-23 00:00:00,710,Sablefish,315531,SSEI,25,280,Sablefish,710,Retained,01,,1700
2003,4006,3,36488,ALASKAN ROSE,0.75,300,,2003-09-23 00:00:00,710,Sablefish,315531,SSEI,25,280,Sablefish,710,Retained,01,,1700
2003,4007,1,36488,ALASKAN ROSE,0.75,300,,2003-09-27 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,4400
2003,4007,2,36488,ALASKAN ROSE,0.75,300,,2003-09-27 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,3600
2003,4007,3,36488,ALASKAN ROSE,0.75,300,,2003-09-27 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,3000
2003,4008,1,36488,ALASKAN ROSE,0.75,300,,2003-09-29 00:00:00,710,Sablefish,315531,SSEI,25,300,Sablefish,710,Retained,01,,2500
2003,4008,2,36488,ALASKAN ROSE,0.75,300,,2003-09-29 00:00:00,710,Sablefish,315531,SSEI,25,280,Sablefish,710,Retained,01,,2600
2003,4008,3,36488,ALASKAN ROSE,0.75,300,,2003-09-29 00:00:00,710,Sablefish,315531,SSEI,25,280,Sablefish,710,Retained,01,,2500
2003,4008,4,36488,ALASKAN ROSE,0.75,300,,2003-09-29 00:00:00,710,Sablefish,315531,SSEI,25,260,Sablefish,710,Retained,01,,2800
2003,4008,5,36488,ALASKAN ROSE,0.75,300,,2003-09-29 00:00:00,710,Sablefish,315502,SSEI,25,230,Sablefish,710,Retained,01,,2800
2003,4008,6,36488,ALASKAN ROSE,0.75,300,,2003-09-29 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,2400
2003,4008,7,36488,ALASKAN ROSE,0.75,300,,2003-09-29 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,2100
2003,4009,1,36488,ALASKAN ROSE,0.75,300,,2003-10-01 00:00:00,710,Sablefish,315531,SSEI,25,260,Sablefish,710,Retained,01,,2000
2003,4009,2,36488,ALASKAN ROSE,0.75,300,,2003-10-01 00:00:00,710,Sablefish,315531,SSEI,25,270,Sablefish,710,Retained,01,,2200
2003,4009,3,36488,ALASKAN ROSE,0.75,300,,2003-10-01 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,2500
2003,4009,4,36488,ALASKAN ROSE,0.75,300,,2003-10-01 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,2500
2003,4009,5,36488,ALASKAN ROSE,0.75,300,,2003-10-01 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,2600
2003,4010,1,36488,ALASKAN ROSE,0.75,300,,2003-10-02 00:00:00,710,Sablefish,315531,SSEI,25,280,Sablefish,710,Retained,01,,1700
2003,4010,2,36488,ALASKAN ROSE,0.75,300,,2003-10-02 00:00:00,710,Sablefish,315502,SSEI,25,270,Sablefish,710,Retained,01,,2000
2003,4010,3,36488,ALASKAN ROSE,0.75,300,,2003-10-02 00:00:00,710,Sablefish,315502,SSEI,25,230,Sablefish,710,Retained,01,,1700
2003,4010,4,36488,ALASKAN ROSE,0.75,300,,2003-10-02 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,1700
2003,4010,5,36488,ALASKAN ROSE,0.75,300,,2003-10-02 00:00:00,710,Sablefish,315502,SSEI,25,260,Sablefish,710,Retained,01,,1600
2003,4011,1,36488,ALASKAN ROSE,0.75,300,,2003-10-02 00:00:00,710,Sablefish,315531,SSEI,25,290,Sablefish,710,Retained,01,,800
2003,4011,2,36488,ALASKAN ROSE,0.75,300,,2003-10-02 00:00:00,710,Sablefish,315502,SSEI,25,270,Sablefish,710,Released (Quota Limit),03,,900
2003,4011,2,36488,ALASKAN ROSE,0.75,300,,2003-10-02 00:00:00,710,Sablefish,315502,SSEI,25,270,Sablefish,710,Retained,01,,1000
2004,4001,1,35564,NAVIGATOR,0.75,150,2004-09-02 00:00:00,2004-09-06 00:00:00,710,Sablefish,315502,SSEI,25,265,Sablefish,710,Retained,01,,800
2004,4001,2,35564,NAVIGATOR,0.75,150,2004-09-02 00:00:00,2004-09-06 00:00:00,710,Sablefish,315502,SSEI,25,225,Sablefish,710,Retained,01,,600
2004,4001,3,35564,NAVIGATOR,0.75,150,2004-09-02 00:00:00,2004-09-06 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,600
2004,4001,4,35564,NAVIGATOR,0.75,150,2004-09-02 00:00:00,2004-09-06 00:00:00,710,Sablefish,315502,SSEI,25,225,Sablefish,710,Retained,01,,600
2004,4001,5,35564,NAVIGATOR,0.75,150,2004-09-02 00:00:00,2004-09-06 00:00:00,710,Sablefish,315502,SSEI,25,220,Sablefish,710,Retained,01,,800
2004,4001,6,35564,NAVIGATOR,0.75,150,2004-09-02 00:00:00,2004-09-06 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,800
2004,4001,7,35564,NAVIGATOR,0.75,150,2004-09-02 00:00:00,2004-09-06 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,850
2004,4001,8,35564,NAVIGATOR,0.75,150,2004-09-02 00:00:00,2004-09-06 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,800
2004,4001,9,35564,NAVIGATOR,0.75,150,2004-09-02 00:00:00,2004-09-06 00:00:00,710,Sablefish,315502,SSEI,25,235,Sablefish,710,Retained,01,,500
2004,4001,10,35564,NAVIGATOR,0.75,150,2004-09-02 00:00:00,2004-09-06 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,400
2004,4001,11,35564,NAVIGATOR,0.75,150,2004-09-02 00:00:00,2004-09-06 00:00:00,710,Sablefish,315502,SSEI,25,230,Sablefish,710,Retained,01,,650
2004,4001,12,35564,NAVIGATOR,0.75,150,2004-09-02 00:00:00,2004-09-06 00:00:00,710,Sablefish,315502,SSEI,25,235,Sablefish,710,Retained,01,,800
2004,4002,1,35564,NAVIGATOR,0.75,150,,2004-09-10 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,400
2004,4002,2,35564,NAVIGATOR,0.75,150,,2004-09-10 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,300
2004,4002,3,35564,NAVIGATOR,0.75,150,,2004-09-10 00:00:00,710,Sablefish,315502,SSEI,25,270,Sablefish,710,Retained,01,,300
2004,4002,4,35564,NAVIGATOR,0.75,150,,2004-09-10 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,300
2004,4002,5,35564,NAVIGATOR,0.75,150,,2004-09-10 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,200
2004,4002,6,35564,NAVIGATOR,0.75,150,,2004-09-10 00:00:00,710,Sablefish,315502,SSEI,25,230,Sablefish,710,Retained,01,,800
2004,4002,7,35564,NAVIGATOR,0.75,150,,2004-09-10 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,1000
2004,4002,8,35564,NAVIGATOR,0.75,150,,2004-09-10 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,300
2004,4002,9,35564,NAVIGATOR,0.75,150,,2004-09-10 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,500
2004,4002,10,35564,NAVIGATOR,0.75,150,,2004-09-10 00:00:00,710,Sablefish,315502,SSEI,25,260,Sablefish,710,Retained,01,,500
2004,4003,1,35564,NAVIGATOR,0.75,150,,2004-09-16 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,1000
2004,4003,2,35564,NAVIGATOR,0.75,150,,2004-09-16 00:00:00,710,Sablefish,315502,SSEI,25,270,Sablefish,710,Retained,01,,1000
2004,4003,3,35564,NAVIGATOR,0.75,150,,2004-09-16 00:00:00,710,Sablefish,315502,SSEI,25,245,Sablefish,710,Retained,01,,1000
2004,4003,4,35564,NAVIGATOR,0.75,150,,2004-09-16 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,350
2004,4003,5,35564,NAVIGATOR,0.75,150,,2004-09-16 00:00:00,710,Sablefish,315502,SSEI,25,245,Sablefish,710,Retained,01,,700
2004,4003,6,35564,NAVIGATOR,0.75,150,,2004-09-16 00:00:00,710,Sablefish,315502,SSEI,25,260,Sablefish,710,Retained,01,,250
2004,4003,7,35564,NAVIGATOR,0.75,150,,2004-09-16 00:00:00,710,Sablefish,315502,SSEI,25,255,Sablefish,710,Retained,01,,350
2004,4003,8,35564,NAVIGATOR,0.75,150,,2004-09-16 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,250
2004,4003,9,35564,NAVIGATOR,0.75,150,,2004-09-16 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,250
2004,4003,10,35564,NAVIGATOR,0.75,150,,2004-09-16 00:00:00,710,Sablefish,315502,SSEI,25,260,Sablefish,710,Retained,01,,500
2004,4004,1,35564,NAVIGATOR,0.75,150,,2004-09-20 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,500
2004,4004,2,35564,NAVIGATOR,0.75,150,,2004-09-20 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,300
2004,4004,3,35564,NAVIGATOR,0.75,150,,2004-09-20 00:00:00,710,Sablefish,315502,SSEI,25,221,Sablefish,710,Retained,01,,800
2004,4004,4,35564,NAVIGATOR,0.75,150,,2004-09-20 00:00:00,710,Sablefish,315502,SSEI,25,242,Sablefish,710,Retained,01,,600
2004,4004,5,35564,NAVIGATOR,0.75,150,,2004-09-20 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,700
2004,4004,6,35564,NAVIGATOR,0.75,150,,2004-09-20 00:00:00,710,Sablefish,315502,SSEI,25,250,Sablefish,710,Retained,01,,700
2004,4004,7,35564,NAVIGATOR,0.75,150,,2004-09-20 00:00:00,710,Sablefish,315502,SSEI,25,245,Sablefish,710,Retained,01,,400
2004,4004,8,35564,NAVIGATOR,0.75,150,,2004-09-20 00:00:00,710,Sablefish,315502,SSEI,25,245,Sablefish,710,Retained,01,,300
2004,4004,9,35564,NAVIGATOR,0.75,150,,2004-09-20 00:00:00,710,Sablefish,315502,SSEI,25,215,Sablefish,710,Retained,01,,400
2004,4004,10,35564,NAVIGATOR,0.75,150,,2004-09-20 00:00:00,710,Sablefish,315502,SSEI,25,240,Sablefish,710,Retained,01,,300
2004,4005,1,36488,ALASKAN ROSE,0.75,300,,2004-10-04 00:00:00,710,Sablefish,315531,SSEI,25,270,Sablefish,710,Retained,01,,1000
2004,4005,2,36488,ALASKAN ROSE,0.75,300,,2004-10-04 00:00:00,710,Sablefish,315531,SSEI,25,280,Sablefish,710,Retained,01,,1500
2004,4005,3,36488,ALASKAN ROSE,0.75,300,,2004-10-04 00:00:00,710,Sablefish,315502,SSEI,25,230,Sablefish,710,Retained,01,,900
2004,4005,4,36488,ALASKAN ROSE,0.75,300,,2004-10-04 00:00:00,710,Sablefish,315502,SSEI,25,220,Sablefish,710,Retained,01,,1000
2004,4005,5,36488,ALASKAN ROSE,0.75,300,,2004-10-04 00:00:00,710,Sablefish,315502,SSEI,25,260,Sablefish,710,Retained,01,,1400
2004,4005,6,36488,ALASKAN ROSE,0.75,300,,2004-10-04 00:00:00,710,Sablefish,315531,SSEI,25,280,Sablefish,710,Retained,01,,500
2004,4005,7,36488,ALASKAN ROSE,0.75,300,,2004-10-04 00:00:00,710,Sablefish,315531,SSEI,25,260,Sablefish,710,Retained,01,,600
2004,4005,8,36488,ALASKAN ROSE,0.75,300,,2004-10-04 00:00:00,710,Sablefish,315502,SSEI,25,220,Sablefish,710,Retained,01,,1600
2004,4005,9,36488,ALASKAN ROSE,0.75,300,,2004-10-04 00:00:00,710,Sablefish,315502,SSEI,25,230,Sablefish,710,Retained,01,,1000
2004,4005,10,36488,ALASKAN ROSE,0.75,300,,2004-10-04 00:00:00,710,Sablefish,315502,SSEI,25,260,Sablefish,710,Retained,01,,1200
2004,4005,11,36488,ALASKAN ROSE,0.75,300,,2004-10-04 00:00:00,710,Sablefish,315531,SSEI,25,260,Sablefish,710,Retained,01,,2500
2004,4005,12,36488,ALASKAN ROSE,0.75,300,,2004-10-04 00:00:00,710,Sablefish,315502,SSEI,25,270,Sablefish,710,Retained,01,,2000
2004,4006,1,36488,ALASKAN ROSE,0.75,300,,2004-10-06 00:00:00,710,Sablefish,315502,SSEI,25,220,Sablefish,710,Retained,01,,2000
2004,4006,2,36488,ALASKAN ROSE,0.75,300,,2004-10-06 00:00:00,710,Sablefish,315502,SSEI,25,230,Sablefish,710,Retained,01,,1500
2004,4006,3,36488,ALASKAN ROSE,0.75,300,,2004-10-06 00:00:00,710,Sablefish,315502,SSEI,25,260,Sablefish,710,Retained,01,,1500
2004,4007,1,36488,ALASKAN ROSE,0.75,300,,2004-10-11 00:00:00,710,Sablefish,315531,SSEI,25,260,Sablefish,710,Retained,01,,3500
2004,4007,2,36488,ALASKAN ROSE,0.75,300,,2004-10-11 00:00:00,710,Sablefish,315502,SSEI,25,260,Sablefish,710,Retained,01,,2000
